"","XMIAT.result","XMIAT.count","XMIAT.sd","XMIATP.result","XMIATP.count","XMIATP.sd","PCT_MIATP.result","PCT_MIAT1.result","PCT_MIAT1P.result","PCT_MAA.result","PCT_MCP.result","PCT_MAU.result","PCT_MAP.result","PCT_NSA.result"
"SMC00476 2009-06-08",0.019047619047619,105,0.0666437689614861,0.25,8,0,7.61904761904762,0,0,0,0,0,0,0
"SMC00479 2011-07-13",0,105,0,0,0,NA,0,0,0,65.7142857142857,0,2.85714285714286,67.6190476190476,67.6190476190476
"SMC00480 2009-05-13",0.115,100,0.175594229214212,0.338235294117647,34,0.121267812518166,34,0,0,1.01010101010101,0.952380952380952,1.01010101010101,2.1505376344086,2.22222222222222
"SMC00520 2009-05-19",0.0364077669902913,103,0.0886152110269842,0.25,15,0,14.5631067961165,0,0,6.79611650485437,5.71428571428571,2.9126213592233,9.9009900990099,10.1010101010101
"SMC00520 2011-08-05",0.0514705882352941,102,0.113114303520981,0.276315789473684,19,0.0788254419105764,18.6274509803922,0,0,25.4901960784314,0,0,25.7425742574257,27.0833333333333
"SMC00531 2009-05-18",0,105,0,0,0,NA,0,0,0,83.8095238095238,0,0,83.8095238095238,83.8095238095238
"SMC00544 2011-06-22",0,104,0,0,0,NA,0,0,0,7.69230769230769,0,0,7.76699029126214,7.84313725490196
"SMC00608 2011-06-27",0.0745192307692308,104,0.134380128903282,0.287037037037037,27,0.0905034982245614,25.9615384615385,0,0,45.1923076923077,0,0,45.6310679611651,46.078431372549
"SMC00632 2011-06-13",0,105,0,0,0,NA,0,0,0,6.66666666666667,18.0952380952381,13.3333333333333,18.0952380952381,18.0952380952381
"SMC00665 2011-07-27",0.242718446601942,103,0.24115812961606,0.462962962962963,54,0.0896456257996868,52.4271844660194,0,0,0,1.9047619047619,0,0,0
"SMC00670 2009-05-21",0,105,0,0,0,NA,0,0,0,62.8571428571429,0,23.8095238095238,70.4761904761905,70.4761904761905
"SMC00684 2011-06-27",0.302380952380952,105,0.182448748385802,0.369186046511628,86,0.125597069245304,81.9047619047619,0,0,3.80952380952381,0,0,3.80952380952381,3.80952380952381
"SMC00686 2011-06-27",0.0404761904761905,105,0.120714068968312,0.354166666666667,12,0.128732162636109,11.4285714285714,0,0,15.2380952380952,9.52380952380952,29.5238095238095,40.9523809523809,40.9523809523809
"SMC00693 2010-05-31",0.271428571428571,105,0.147553305696545,0.313186813186813,91,0.109248738826986,86.6666666666667,0,0,31.4285714285714,35.2380952380952,0.952380952380952,32.3809523809524,32.3809523809524
"SMC00702 2011-07-19",0.0142857142857143,105,0.0583071631510681,0.25,6,0,5.71428571428571,0,0,98.0952380952381,0,0,98.0952380952381,98.0952380952381
"SMC00710 2009-05-20",0.314516129032258,93,0.176404402790812,0.370253164556962,79,0.125707991745056,84.9462365591398,0,0,66.9902912621359,3.80952380952381,0,67.6470588235294,69.6969696969697
"SMC00729 2009-06-03",0.253333333333333,75,0.150972821371241,0.306451612903226,62,0.105381380353575,82.6666666666667,0,0,5,1,0,5,5
"SMC00748 2011-06-21",0.20952380952381,105,0.120714068968312,0.265060240963855,83,0.059844788961069,79.0476190476191,0,0,4.76190476190476,0,11.4285714285714,16.1904761904762,16.1904761904762
"SMC00756 2009-06-23",0.442857142857143,105,0.105481626961161,0.442857142857143,105,0.105481626961161,100,0,0,0,0,0,0,0
"SMC00766 2011-07-11",0.00245098039215686,102,0.0247536885744169,0.25,1,NA,0.980392156862745,0,0,0,9.80392156862745,8.82352941176471,9.09090909090909,9.375
"SMC00791 2011-06-22",0,100,0,0,0,NA,0,0,0,0,0,0,0,0
"SMC00827 2009-06-15",0.3,80,0.367595677720075,0.428571428571429,56,0.371466032076976,70,1.25,1.78571428571429,21.0526315789474,19.047619047619,4.21052631578947,24.7191011235955,29.4871794871795
"SMC00830 2011-06-21",0.0457317073170732,82,0.0972464158824753,0.25,15,0,18.2926829268293,0,0,17.0731707317073,1.21951219512195,65.8536585365854,74.0740740740741,120
"SMC00857 2011-07-13",0.419270833333333,96,0.160159425781521,0.46264367816092,87,0.0896434769169273,90.625,0,0,59.0476190476191,15.2380952380952,0,59.0476190476191,59.0476190476191
"SMC00873 2009-05-19",0.192307692307692,104,1.96116135138184,20,1,NA,0.961538461538462,0.961538461538462,100,35.5769230769231,0.952380952380952,19.2307692307692,50,50.9803921568627
"SMC00899 2011-07-12",0.107142857142857,105,0.124311289524712,0.25,45,0,42.8571428571429,0,0,71.4285714285714,0,3.80952380952381,72.3809523809524,72.3809523809524
"SMC00903 2011-07-06",0.145604395604396,91,0.139771311562922,0.265,50,0.0599744843705238,54.9450549450549,0,0,9.78260869565217,20.6521739130435,1.08695652173913,11.1111111111111,11.7647058823529
"SMC00910 2009-04-30",0.0357142857142857,105,0.117201807734624,0.375,10,0.131761569173682,9.52380952380952,0,0,20.952380952381,0,5.71428571428571,26.6666666666667,26.6666666666667
"SMC00911 2009-06-04",0.19047619047619,105,0.357817586080429,0.526315789473684,38,0.422306543284273,36.1904761904762,0.952380952380952,2.63157894736842,20.1923076923077,3.80952380952381,0,20.1923076923077,21.1538461538462
"SMC00921 2010-06-02",1.01442307692308,104,1.06740482572759,1.02427184466019,103,1.06786538215057,99.0384615384615,22.1153846153846,22.3300970873786,25.7142857142857,19.047619047619,4.76190476190476,28.5714285714286,47.1153846153846
"SMC00924 2009-06-09",0.169047619047619,105,0.20064570674126,0.362244897959184,49,0.125636136423842,46.6666666666667,0,0,12.3809523809524,0,0,12.3809523809524,12.3809523809524
"SMC00924 2011-06-20",0.1175,100,0.135097233969695,0.261111111111111,45,0.0521022692849982,45,0,0,49,0,10,55.1020408163265,60
"SMC00926 2010-06-28",0.0833333333333333,36,0.119522860933439,0.25,12,0,33.3333333333333,0,0,33.0097087378641,29.5238095238095,1.94174757281553,35.2941176470588,36.3636363636364
"SMC00957 2010-06-21",0.166666666666667,105,0.331928127839871,0.388888888888889,45,0.414768403187644,42.8571428571429,0.952380952380952,2.22222222222222,10.4761904761905,39.0476190476191,0.952380952380952,10.4761904761905,11.4285714285714
"SMC00958 2011-07-19",0.00961538461538462,104,0.0483097424680195,0.25,4,0,3.84615384615385,0,0,56.7307692307692,3.84615384615385,42.3076923076923,76.1904761904762,78.4313725490196
"SMC00963 2010-06-17",0,105,0,0,0,NA,0,0,0,57.1428571428571,2.85714285714286,0.952380952380952,58.0952380952381,58.0952380952381
"SMC01004 2009-05-26",0.0625,104,0.108777406991731,0.25,26,0,25,0,0,47.6190476190476,0.952380952380952,0,47.6190476190476,48.0769230769231
"SMC01013 2010-06-24",0.176470588235294,85,0.176032369063145,0.3125,48,0.109398743623421,56.4705882352941,0,0,71.5789473684211,22.3300970873786,13.3333333333333,76.6666666666667,89.6103896103896
"SMC01040 2009-06-09",0.338095238095238,105,0.831313945184294,0.959459459459459,37,1.17631946233898,35.2380952380952,8.57142857142857,24.3243243243243,1.9047619047619,0.952380952380952,0,1.9047619047619,10.4761904761905
"SMC01046 2009-05-21",0.328571428571429,105,0.392713510206742,0.352040816326531,98,0.39623995433277,93.3333333333333,1.9047619047619,2.04081632653061,47.6190476190476,13.3333333333333,0,47.6190476190476,49.5238095238095
"SMC01049 2010-06-01",0.45952380952381,105,0.098813936968396,0.463942307692308,104,0.0882562274733446,99.0476190476191,0,0,20,0.952380952380952,5.71428571428571,23.8095238095238,23.8095238095238
"SMC01096 2010-06-07",0.0679611650485437,103,0.111771468730436,0.25,28,0,27.1844660194175,0,0,10.6796116504854,0,0,10.6796116504854,10.8910891089109
"SMC01151 2009-06-17",0.155913978494624,93,0.460260409652821,0.630434782608696,23,0.757048564917911,24.7311827956989,2.1505376344086,8.69565217391304,85.1485148514851,18.2692307692308,7.92079207920792,85.2941176470588,91.5789473684211
"SMC01155 2009-05-12",0,104,0,0,0,NA,0,0,0,47.5728155339806,2.85714285714286,0,47.5728155339806,49
"SMC01158 2009-05-20",0.260135135135135,74,0.167777521011698,0.326271186440678,59,0.116098921927406,79.7297297297297,0,0,28.5714285714286,22.8571428571429,0,28.5714285714286,28.5714285714286
"SMC01161 2010-05-27",0.377403846153846,104,0.125582102431369,0.377403846153846,104,0.125582102431369,100,0,0,46.1538461538462,13.3333333333333,3.84615384615385,47.1153846153846,48.0392156862745
"SMC01172 2009-06-24",0.398989898989899,99,0.298634630868678,0.411458333333333,96,0.294643331814002,96.969696969697,1.01010101010101,1.04166666666667,15.2380952380952,0,0,15.2380952380952,16.504854368932
"SMC01174 2011-07-20",1.83894230769231,104,1.63803334500789,1.83894230769231,104,1.63803334500789,100,50,50,0,30.4761904761905,0,0,49.5238095238095
"SMC01196 2010-07-14",0.133333333333333,105,0.13896365508973,0.264150943396226,53,0.058323829483594,50.4761904761905,0,0,0.952380952380952,2.85714285714286,6.66666666666667,7.61904761904762,7.61904761904762
"SMC01201 2010-06-02",0.407142857142857,105,0.130904503402247,0.41504854368932,103,0.118989814907747,98.0952380952381,0,0,20.952380952381,5.71428571428571,0,20.952380952381,20.952380952381
"SMC01208 2010-06-08",0.133333333333333,105,0.125320102956901,0.25,56,0,53.3333333333333,0,0,74.2857142857143,0,0,74.2857142857143,74.2857142857143
"SMC01215 2011-07-13",0.0294117647058824,102,0.0809452024570658,0.25,12,0,11.7647058823529,0,0,51.9607843137255,0.980392156862745,11.7647058823529,59.4059405940594,61.8556701030928
"SMC01248 2011-07-26",0.0142857142857143,70,0.0723031345878001,0.333333333333333,3,0.144337567297406,4.28571428571429,0,0,5.71428571428571,0,0,7.84313725490196,13.3333333333333
"SMC01257 2011-06-16",0.00252525252525253,99,0.0251259453814803,0.25,1,NA,1.01010101010101,0,0,41.4141414141414,2.02020202020202,4.04040404040404,44.3298969072165,49.4252873563218
"SMC01258 2009-05-27",0.223684210526316,76,0.175968497978194,0.320754716981132,53,0.113694074275659,69.7368421052632,0,0,0,73.469387755102,0,0,0
"SMC01278 2009-06-17",0.397619047619048,105,0.149900760822746,0.421717171717172,99,0.116531859566215,94.2857142857143,0,0,49.5238095238095,0,0,49.5238095238095,49.5238095238095
"SMC01320 2010-06-07",0.0285714285714286,105,0.0799209774550001,0.25,12,0,11.4285714285714,0,0,41.9047619047619,0.952380952380952,1.9047619047619,42.8571428571429,42.8571428571429
"SMC01341 2009-06-22",0.25,1,NA,0.25,1,NA,100,0,0,8.57142857142857,32.3809523809524,9.52380952380952,17.1428571428571,17.1428571428571
"SMC01358 2011-06-21",0.0571428571428571,105,0.126230210069008,0.3,20,0.102597835208515,19.047619047619,0,0,54.2857142857143,0,20,61.9047619047619,61.9047619047619
"SMC01367 2011-06-23",0.0463917525773196,97,0.0976940970475604,0.25,18,0,18.5567010309278,0,0,7.21649484536082,0,0,7.36842105263158,7.69230769230769
"SMC01372 2010-07-13",0.46875,104,0.594970322340551,0.524193548387097,93,0.605751998652062,89.4230769230769,4.80769230769231,5.37634408602151,35.2380952380952,29.5238095238095,16.1904761904762,43.8095238095238,46.6666666666667
"SMC01383 2010-06-01",0.728571428571429,105,0.942527727169613,0.772727272727273,99,0.953036841249708,94.2857142857143,14.2857142857143,15.1515151515152,0.952380952380952,0,0,0.952380952380952,15.2380952380952
"SMC01384 2009-06-29",0.545454545454545,99,0.644208536282254,0.580645161290323,93,0.649164691456599,93.9393939393939,6.06060606060606,6.45161290322581,29.5238095238095,0.952380952380952,0,29.5238095238095,33.9805825242718
"SMC01424 2009-07-01",0.137931034482759,87,0.181877405241249,0.333333333333333,36,0.119522860933439,41.3793103448276,0,0,4.65116279069767,6.66666666666667,0,5.55555555555556,6.89655172413793
"SMC01452 2010-07-15",0.1875,68,0.180044563306198,0.31875,40,0.113050646694076,58.8235294117647,0,0,21.1111111111111,0.952380952380952,6.66666666666667,29.6296296296296,36.3636363636364
"SMC01504 2011-06-28",0,97,0,0,0,NA,0,0,0,0,0,0,0,0
"SMC01512 2010-06-23",0.0238095238095238,105,0.0885500830949199,0.3125,8,0.115727512471569,7.61904761904762,0,0,89.5238095238095,0.952380952380952,3.80952380952381,89.5238095238095,89.5238095238095
"SMC01523 2011-07-07",0.152061855670103,97,0.122669424881212,0.25,59,0,60.8247422680412,0,0,3.09278350515464,0,0,3.33333333333333,3.57142857142857
"SMC01544 2010-07-14",0.107843137254902,102,0.177683818922523,0.354838709677419,31,0.125402577531775,30.3921568627451,0,0,5.76923076923077,0,1.92307692307692,7.76699029126214,7.84313725490196
"SMC01550 2009-06-25",0.455,100,0.384976714499813,0.455,100,0.384976714499813,100,2,2,18.0952380952381,3.80952380952381,0,18.0952380952381,20.7920792079208
"SMC01555 2011-06-23",0,105,0,0,0,NA,0,0,0,47.6190476190476,0,0.952380952380952,48.5714285714286,48.5714285714286
"SMC01559 2011-06-21",0.137019230769231,104,0.14312652972137,0.268867924528302,53,0.0666696903039527,50.9615384615385,0,0,14.4230769230769,0,0.961538461538462,15.5339805825243,15.3846153846154
"SMC01567 2010-06-09",0.121212121212121,99,0.148820345926829,0.27906976744186,43,0.081088251556072,43.4343434343434,0,0,40.4040404040404,0,7.07070707070707,46.875,51.7241379310345
"SMC01606 2009-05-26",0.255747126436782,87,0.147542915979047,0.304794520547945,73,0.104138123943383,83.9080459770115,0,0,40.3846153846154,66.6666666666667,0.961538461538462,41.747572815534,42.156862745098
"SMC01640 2009-06-29",0.628571428571429,105,0.824879278546761,0.640776699029126,103,0.828172674663675,98.0952380952381,10.4761904761905,10.6796116504854,14.2857142857143,0,0,14.2857142857143,22.8571428571429
"SMC01655 2011-07-06",0.0412621359223301,103,0.0996137600902339,0.265625,16,0.0625,15.5339805825243,0,0,0,0,0,0,0
"SMC01676 2010-07-03",0.757281553398058,103,0.94028593291444,0.787878787878788,99,0.94650514270008,96.1165048543689,14.5631067961165,15.1515151515152,19.047619047619,22.8571428571429,21.9047619047619,33.3333333333333,42.8571428571429
"SMC01684 2009-06-03",0.630952380952381,105,0.873002691653181,0.74438202247191,89,0.902944621094807,84.7619047619048,11.4285714285714,13.4831460674157,0,0.952380952380952,0,0,11.4285714285714
"SMC01692 2011-06-20",0.0742574257425743,101,0.114807199553455,0.25,30,0,29.7029702970297,0,0,15.8415841584158,0,7.92079207920792,22.2222222222222,23.6559139784946
"SMC01694 2010-06-28",0,98,0,0,0,NA,0,0,0,18.0952380952381,19.047619047619,16.1904761904762,31.4285714285714,31.4285714285714
"SMC01716 2010-06-08",0.238095238095238,105,0.0534950615638641,0.25,100,0,95.2380952380952,0,0,45.7142857142857,0,0,45.7142857142857,45.7142857142857
"SMC01717 2009-05-28",0.759615384615385,104,0.858229067433748,0.774509803921569,102,0.859937399806579,98.0769230769231,12.5,12.7450980392157,5.8252427184466,59.0476190476191,0,5.94059405940594,18
"SMC01726 2010-06-30",0.157142857142857,105,0.121376039056903,0.25,66,0,62.8571428571429,0,0,0.952380952380952,0,1.9047619047619,2.85714285714286,2.85714285714286
"SMC01748 2009-06-03",0.276960784313726,102,0.529929547373589,0.627777777777778,45,0.647596566645711,44.1176470588235,2.94117647058824,6.66666666666667,4.90196078431373,12.7450980392157,0,5.05050505050505,8.33333333333333
"SMC01808 2011-06-13",0.0970873786407767,103,0.122439509418286,0.25,40,0,38.8349514563107,0,0,0.970873786407767,6.79611650485437,8.7378640776699,8.91089108910891,9.09090909090909
"SMC01814 2010-06-09",0.846938775510204,98,0.924071457230764,0.846938775510204,98,0.924071457230764,100,15.3061224489796,15.3061224489796,12.3809523809524,31.4285714285714,15.2380952380952,24.7619047619048,38.0952380952381
"SMC01860 2009-05-28",0.221428571428571,105,0.360812194306733,0.516666666666667,45,0.389492677023003,42.8571428571429,0.952380952380952,2.22222222222222,14.2857142857143,8.57142857142857,6.66666666666667,19.047619047619,19.047619047619
"SMC01909 2009-06-09",0.39047619047619,105,0.487738858549526,0.482352941176471,85,0.499684774582516,80.9523809523809,2.85714285714286,3.52941176470588,3.80952380952381,29.5238095238095,0,3.80952380952381,6.66666666666667
"SMC01923 2011-07-12",0,105,0,0,0,NA,0,0,0,25.7142857142857,0,4.76190476190476,29.5238095238095,29.5238095238095
"SMC01960 2010-06-23",0.0218446601941748,103,0.0933236784867858,0.375,6,0.136930639376292,5.8252427184466,0,0,36.8932038834951,24.7619047619048,7.76699029126214,43.5643564356436,44.4444444444444
"SMC01962 2010-06-08",0.514423076923077,104,0.250792247302315,0.514423076923077,104,0.250792247302315,100,0.961538461538462,0.961538461538462,0.952380952380952,84.7619047619048,0,0.952380952380952,1.92307692307692
"SMC01972 2010-06-07",0.25,105,0,0.25,105,0,100,0,0,37.1428571428571,0,0,37.1428571428571,37.1428571428571
"SMC01979 2011-07-14",0.00520833333333333,96,0.035893971540949,0.25,2,0,2.08333333333333,0,0,2.10526315789474,0,0,2.29885057471264,2.5974025974026
"SMC01990 2009-05-21",0.385416666666667,96,0.157766761002415,0.415730337078652,89,0.118847568916596,92.7083333333333,0,0,85.4368932038835,18.0952380952381,2.9126213592233,85.4368932038835,88.8888888888889
"SMC02006 2009-05-26",1.74047619047619,105,1.33099325328607,1.77427184466019,103,1.32126024357744,98.0952380952381,52.3809523809524,53.3980582524272,7.61904761904762,0,0,7.61904761904762,58.0952380952381
"SMC02059 2010-06-03",1.80952380952381,105,1.71584940893401,2.2093023255814,86,1.64578805775633,81.9047619047619,52.3809523809524,63.953488372093,0,0,0,0,52.3809523809524
"SMC02088 2011-06-14",0.0952380952380952,105,0.131471664379814,0.263157894736842,38,0.0565735714803536,36.1904761904762,0,0,48.5714285714286,0,4.76190476190476,51.4285714285714,51.4285714285714
"SMC02092 2011-06-14",0.0412621359223301,103,0.0932599110188094,0.25,17,0,16.504854368932,0,0,40.3846153846154,0,0,40.7766990291262,41.1764705882353
"SMC02123 2011-07-05",0.116504854368932,103,0.147759135863425,0.27906976744186,43,0.081088251556072,41.747572815534,0,0,36.8932038834951,0,19.4174757281553,50.4950495049505,51.5151515151515
"SMC02127 2009-06-04",0.623809523809524,105,2.06100581352163,1.23584905660377,53,2.7793084598942,50.4761904761905,8.57142857142857,16.9811320754717,20.952380952381,40.9523809523809,0,20.952380952381,27.6190476190476
"SMC02145 2011-07-19",0.252450980392157,102,0.20054103194628,0.367857142857143,70,0.125696815556297,68.6274509803922,0,0,14.4230769230769,8.65384615384615,0,14.5631067961165,14.7058823529412
"SMC02152 2010-07-14",1.09803921568627,102,1.56230221035071,1.09803921568627,102,1.56230221035071,100,22.5490196078431,22.5490196078431,29.5238095238095,3.80952380952381,13.3333333333333,35.2380952380952,45.7142857142857
"SMC02167 2010-06-07",0.133333333333333,105,0.130027117487281,0.254545454545455,55,0.0337099931231621,52.3809523809524,0,0,1.9047619047619,2.85714285714286,0,1.9047619047619,1.9047619047619
"SMC02206 2011-07-19",0.0328282828282828,99,0.0848653243295037,0.25,13,0,13.1313131313131,0,0,3.03030303030303,6.06060606060606,0,3.2258064516129,3.40909090909091
"SMC02228 2009-06-23",0.328571428571429,105,0.560428113436211,0.46,75,0.616550999622201,71.4285714285714,3.80952380952381,5.33333333333333,38.0952380952381,0,0,38.0952380952381,40.9523809523809
"SMC02270 2010-06-30",0.10952380952381,105,0.124633161351323,0.25,46,0,43.8095238095238,0,0,60,0,0,60,60
"SMC02417 2011-07-20",1.67857142857143,105,2.90695334452632,1.93681318681319,91,3.0428863779572,86.6666666666667,29.5238095238095,34.0659340659341,38.0952380952381,1.9047619047619,0.952380952380952,38.0952380952381,56.1904761904762
"SMC02436 2009-05-28",0.0214285714285714,105,0.0924706665695894,0.375,6,0.136930639376292,5.71428571428571,0,0,42.8571428571429,7.61904761904762,2.85714285714286,43.8095238095238,43.8095238095238
"SMC02452 2011-06-30",0.0202020202020202,99,0.0684817836344432,0.25,8,0,8.08080808080808,0,0,15.1515151515152,23.2323232323232,0,15.7894736842105,16.8539325842697
"SMC02457 2010-05-31",0.281862745098039,102,0.120187398164443,0.299479166666667,96,0.100130123672483,94.1176470588235,0,0,0,57.1428571428571,0,0,0
"SMC02464 2011-06-22",0.154040404040404,99,0.158545166370429,0.287735849056604,53,0.0903548881108003,53.5353535353535,0,0,9.52380952380952,0,0,9.52380952380952,10.1010101010101
"SMC02536 2011-06-29",0.00714285714285714,105,0.054344242595667,0.375,2,0.176776695296637,1.9047619047619,0,0,20.952380952381,0,40.9523809523809,52.3809523809524,52.3809523809524
"SMC02548 2010-07-09",0.330097087378641,103,0.16866543717465,0.373626373626374,91,0.125684936634043,88.3495145631068,0,0,1.94174757281553,2.85714285714286,0,1.96078431372549,2
"SMC02563 2010-06-24",0.0860215053763441,93,0.182430092536639,0.444444444444444,18,0.106948157986625,19.3548387096774,0,0,37.1428571428571,19.047619047619,0.952380952380952,38.0952380952381,39.2156862745098
"SMC02573 2010-06-09",0.0666666666666667,105,0.167226623447774,0.466666666666667,15,0.0879664438186246,14.2857142857143,0,0,4.76190476190476,9.52380952380952,1.9047619047619,6.66666666666667,6.66666666666667
"SMC02591 2011-07-21",0.017156862745098,102,0.072608777406019,0.291666666666667,6,0.102062072615966,5.88235294117647,0,0,11.7647058823529,0,0,12.1212121212121,12.5
"SMC02622 2010-06-15",0.238095238095238,105,0.0534950615638641,0.25,100,0,95.2380952380952,0,0,60.952380952381,1.9047619047619,0.952380952380952,60.952380952381,60.952380952381
"SMC02644 2011-06-30",0.025,70,0.0755415232778002,0.25,7,0,10,0,0,39.5833333333333,3.125,2.08333333333333,42.8571428571429,49.3670886075949
"SMC02656 2009-06-23",1.25721153846154,104,1.22645630236594,1.3075,100,1.22415452167171,96.1538461538462,32.6923076923077,34,3.80952380952381,0,0,3.80952380952381,35.2380952380952
"SMC02749 2011-06-27",0.0168269230769231,104,0.0799303631758978,0.35,5,0.136930639376292,4.80769230769231,0,0,8.65384615384615,42.3076923076923,6.73076923076923,15.5339805825243,15.6862745098039
"SMC02804 2011-06-20",0,104,0,0,0,NA,0,0,0,58.6538461538462,0,0,58.6538461538462,59.8039215686275
"SMC02884 2010-06-23",0.209134615384615,104,0.228732728996997,0.426470588235294,51,0.115044748327106,49.0384615384615,0,0,33.3333333333333,1.9047619047619,1.9047619047619,34.2857142857143,34.2857142857143
"SMC02902 2011-08-02",1.38068181818182,88,1.26739464451803,1.44642857142857,84,1.25994324107878,95.4545454545455,37.5,39.2857142857143,0,9.52380952380952,0,0,31.4285714285714
"SMC02933 2010-06-01",0.680693069306931,101,0.734947967444965,0.680693069306931,101,0.734947967444965,100,8.91089108910891,8.91089108910891,4.76190476190476,21.9047619047619,0,4.76190476190476,13.3333333333333
"SMC02947 2011-07-12",0,104,0,0,0,NA,0,0,0,15.3846153846154,18.2692307692308,28.8461538461538,36.8932038834951,37.2549019607843
"SMC02976 2010-07-27",0.133333333333333,105,0.177003186991444,0.325581395348837,43,0.116175202779525,40.9523809523809,0,0,0,1.9047619047619,0,0,0
"SMC02984 2010-06-23",0.00714285714285714,105,0.054344242595667,0.375,2,0.176776695296637,1.9047619047619,0,0,30.4761904761905,21.9047619047619,14.2857142857143,40.9523809523809,40.9523809523809
"SMC03110 2011-07-26",1.96534653465347,101,3.08849269526623,1.96534653465347,101,3.08849269526623,100,32.6732673267327,32.6732673267327,20,36.1904761904762,0,20,45.7142857142857
"SMC03133 2010-06-02",1.33809523809524,105,1.65939232113984,1.49468085106383,94,1.68603479736005,89.5238095238095,33.3333333333333,37.2340425531915,42.8571428571429,0,1.9047619047619,43.8095238095238,63.8095238095238
"SMC03216 2011-07-27",0.0343137254901961,102,0.0864539000823482,0.25,14,0,13.7254901960784,0,0,2.94117647058824,0,0,3.03030303030303,3.125
"SMC03234 2011-06-28",0.0710526315789474,95,0.139638390778365,0.306818181818182,22,0.107233006807222,23.1578947368421,0,0,18.9473684210526,45.2631578947368,5.26315789473684,22.1052631578947,22.1052631578947
"SMC03268 2009-05-28",0,105,0,0,0,NA,0,0,0,20,34.2857142857143,5.71428571428571,24.7619047619048,24.7619047619048
"SMC03280 2011-08-11",0.0264423076923077,104,0.0772578367436739,0.25,11,0,10.5769230769231,0,0,1.92307692307692,0.961538461538462,0,1.94174757281553,1.96078431372549
"SMC03304 2011-06-29",0.0120192307692308,104,0.0537411958504961,0.25,5,0,4.80769230769231,0,0,60,0,0,60,60
"SMC03510 2011-07-21",0.280952380952381,105,0.182448748385802,0.355421686746988,83,0.124207744984737,79.0476190476191,0,0,44.7619047619048,36.1904761904762,0,44.7619047619048,44.7619047619048
"SMC03533 2010-06-01",0.376190476190476,105,0.875085029882131,1.2741935483871,31,1.21338857253437,29.5238095238095,9.52380952380952,32.258064516129,8.57142857142857,16.1904761904762,1.9047619047619,10.4761904761905,19.047619047619
"SMC03687 2010-06-02",0.538095238095238,105,0.348038722530917,0.538095238095238,105,0.348038722530917,100,1.9047619047619,1.9047619047619,0,0,0,0,1.9047619047619
"SMC03944 2010-07-12",3.48571428571429,105,4.16152659145999,3.55339805825243,103,4.17312986256121,98.0952380952381,60,61.1650485436893,0,0,4.76190476190476,4.76190476190476,61.9047619047619
"SMC03971 2011-07-11",0,105,0,0,0,NA,0,0,0,5.71428571428571,0.952380952380952,40,44.7619047619048,44.7619047619048
"SMC03988 2011-06-29",0,100,0,0,0,NA,0,0,0,41.747572815534,4.85436893203883,9.70873786407767,48.5436893203884,50.5050505050505
"SMC04047 2009-05-14",0,95,0,0,0,NA,0,0,0,87.1287128712871,2.85714285714286,5.94059405940594,88,100
"SMC04054 2009-05-27",0.337209302325581,86,0.170498584867618,0.381578947368421,76,0.125656172487509,88.3720930232558,0,0,1.9047619047619,0,0,1.9047619047619,1.9047619047619
"SMC04134 2011-07-26",2.62376237623762,101,3.33084519348623,2.62376237623762,101,3.33084519348623,100,51.4851485148515,51.4851485148515,11.5384615384615,15.3846153846154,0,11.6504854368932,56.4356435643564
"SMC04175 2009-06-11",0.0732323232323232,99,0.327818479770805,0.725,10,0.803205384001433,10.1010101010101,1.01010101010101,10,34.2857142857143,58.0952380952381,2.85714285714286,36.1904761904762,37.2549019607843
"SMC04239 2009-06-11",0.0153061224489796,98,0.0865752051553803,0.5,3,0,3.06122448979592,0,0,62.3762376237624,21.9047619047619,18.8118811881188,73,79.3478260869565
"SMC04264 2010-07-09",0.891826923076923,104,1.04205525487834,0.9275,100,1.04705877137201,96.1538461538462,19.2307692307692,20,35.5769230769231,2.85714285714286,23.0769230769231,49.0384615384615,57.843137254902
"SMC04308 2009-06-17",1.97979797979798,99,2.78426628293373,2.64864864864865,74,2.93447823852817,74.7474747474748,45.4545454545455,60.8108108108108,37.8640776699029,12.3809523809524,1.94174757281553,39.2156862745098,69.6969696969697
"SMC04383 2010-06-09",0.11734693877551,98,0.161357329151621,0.302631578947368,38,0.103288737528069,38.7755102040816,0,0,36.3636363636364,0,4.04040404040404,40.4255319148936,43.6781609195402
"SMC04399 2009-06-11",0.102380952380952,105,0.32650398692796,0.488636363636364,22,0.574649337832962,20.952380952381,0.952380952380952,4.54545454545455,1.9047619047619,46.6666666666667,0.952380952380952,2.85714285714286,3.80952380952381
"SMC04426 2011-07-25",0.378787878787879,99,0.404634561073127,0.403225806451613,93,0.405519423462119,93.9393939393939,2.02020202020202,2.1505376344086,9.9009900990099,38.6138613861386,0,10.3092783505155,10.4166666666667
"SMC04661 2011-07-18",0.421052631578947,95,0.422541635073587,0.493827160493827,81,0.416411959185956,85.2631578947368,2.10526315789474,2.46913580246914,44.2105263157895,15.7894736842105,4.21052631578947,48.3516483516484,59.7402597402597
"SMC04682 2011-07-25",0.276699029126214,103,0.31097691847238,0.339285714285714,84,0.31201554531201,81.5533980582524,0.970873786407767,1.19047619047619,11.7647058823529,14.7058823529412,0,12.1212121212121,13.4020618556701
"SMC04748 2009-07-02",0.338942307692308,104,0.337606993523796,0.457792207792208,77,0.315192603509193,74.0384615384615,0.961538461538462,1.2987012987013,43.8095238095238,35.2380952380952,0,43.8095238095238,45.1923076923077
